node_id,tkc_value
1,0.01
2,0.0286986072742524
3,0.008251781330457883
4,0.023800756207157613
5,0.05048626931246525
6,0.050040711793445915
7,0.0347227244811564
8,0.030135619935697036
9,0.039310813273782
10,0.06975637572017421
11,0.05216796848709893
12,0.029719782518414034
13,0.056554328754245806
14,0.04755533332767718
15,0.030042458686361243
16,0.05934224029421481
17,0.03770638312698553
18,0.023442794013482097
19,0.049678881499849455
20,0.2651298105838584
21,0.130468592650257
22,0.11099717716888534
23,0.06958625340667005
24,0.029665489906619616
25,0.02020548157187532
26,0.023469612620388075
27,0.0234696206517442
28,0.008712453467405538
29,0.024018507265741427
30,0.010071013782084045
31,0.02966554003127263
32,0.016193424060312076
33,0.04003802565232013
34,0.3106584392703675
35,0.07419464687844349
36,0.036361238391740644
37,0.019343404546545172
38,0.11627102477336644
39,0.018209134165748243
40,0.024325067201729143
41,0.029002448003101484
42,0.02880425828504125
43,0.01766346583446831
44,0.05729355903386633
45,0.010099999943185577
46,0.010099999943013412
47,0.010099999943013412
48,0.009468283456394803
49,0.010099999942841246
50,0.020268455955191847
51,0.02028018236661952
52,0.02027865348677597
53,0.030458787726771866
54,0.030428031896784027
55,0.040594910330590595
56,0.01988200702248422
57,0.019881809384016794
58,0.01988175183899776
59,0.019881705305166128
60,0.017747928348770665
61,0.018128229245686377
62,0.01878252620594667
63,0.019880217210723104
64,0.024005099789887914
65,0.03840133986256232
66,0.020214189566377477
67,0.04034814211669447
68,0.040356457930438135
69,0.020312595326816826
70,0.05083964543776942
71,0.020355295140555514
72,0.04952227100848816
73,0.019979182907818742
74,0.02956635283886793
75,0.010099999940603104
76,0.0501151567887383
77,0.060271737185416466
78,0.010099999940086608
79,0.0302846185975463
80,0.05059918796166836
81,0.030254112520361066
82,0.02635265752860547
83,0.0300555427558829
84,0.010099999939397948
85,0.01996013000800761
86,0.029935837247023915
87,0.010099999939225784
88,0.019973387317985265
89,0.18027904054451277
90,0.02024788174230937
91,0.05051733703918292
92,0.030434525601702588
93,0.0302962413502718
94,0.010099999937331969
95,0.050669352386135846
96,0.04070675055069466
97,0.039664776497974355
98,0.019762871865077348
99,0.010099999936471147
100,0.020224432223867043
101,0.020268456217833283
102,0.030477941560567774
103,0.050813107572832084
104,0.06087698541077172
105,0.020305208661697556
106,0.07082297259812527
107,0.010099999935265992
108,0.07724255415112027
109,0.04832549894626156
110,0.010100999964979929
111,0.02019950554919369
112,0.029708382257838718
113,0.03005656847402742
114,0.03005653185928535
115,0.04025983790620895
116,0.010099999921148475
117,0.08084981473084307
118,0.03029900393178785
119,0.12141073462841469
120,0.029624623505904474
121,0.029665503431179945
122,0.03944869753327756
123,0.02962463249882118
124,0.029665508365879188
125,0.04751213671721389
126,0.029665514782659528
127,0.04831299227326526
128,0.0296655224625655
129,0.029665535464408022
130,0.029666152442122937
131,0.029666146766215592
132,0.03944901951236934
133,0.02966616180681348
134,0.03944905267554536
135,0.029666190641467156
136,0.02966620494101558
137,0.029666199568230703
138,0.029523825296456675
139,0.029666233742085484
140,0.029666238255988218
141,0.029666242062498516
142,0.02966625243769944
143,0.029666255705246693
144,0.02966010472423845
145,0.029666263048785533
146,0.027320633172742703
147,0.09593562178007711
148,0.10960523184176071
149,0.026425591728057123
150,0.029898685238070464
151,0.02922029471119386
152,0.029484988880779016
153,0.05284164115529317
154,0.036952407825817754
155,0.025689610562818967
156,0.025603895502182037
157,0.024367234443294295
158,0.025280449290622783
159,0.05069037717129376
160,0.04178898210505317
161,0.04166318139996124
162,0.03256614841764125
163,0.032997186127214265
164,0.04983122696490673
165,0.023470169285952882
166,0.049225340817127296
167,0.040364092957450505
168,0.03047121253076629
169,0.048353633724181715
170,0.04928746496667465
171,0.01009999989773406
172,0.010099999897561896
173,0.01988613350879775
174,0.029672257364701828
175,0.04867722520974242
176,0.04034807292766866
177,0.04036404778441041
178,0.060280736750054326
179,0.06096623942680984
180,0.06062348538145234
181,0.12234427612341311
182,0.020295743651242787
183,0.019886138882888538
184,0.09345971058132482
185,0.0100999998970454
186,0.019822293789810964
187,0.054443148098939104
188,0.0604916732350648
189,0.04043432868850337
190,0.09907179057232635
191,0.030056536282863547
192,0.0295600634858292
193,0.12413131058215933
194,0.03812655649367246
195,0.07501423202406694
196,0.04043428762555291
197,0.04696312887514441
198,0.05038470711409625
199,0.040454999780140485
200,0.03405190654862481
201,0.070293187955774
202,0.06406657708350473
203,0.025466514539173552
204,0.04504946536841527
205,0.050504228361801226
206,0.040101820083628115
207,0.04007870789762375
208,0.10628963825356219
209,0.010099999895668081
210,0.0302604396633784
211,0.36600965669640506
212,0.3713118135688644
213,0.05034331752390394
214,0.030240472674601546
215,0.024206543044825463
216,0.035606958659026584
217,0.01003846019950889
218,0.018258765350628082
219,0.00998816253719619
220,0.02992445684600222
221,0.033743744016359566
222,0.029470297679764126
223,0.02986418478087689
224,0.04968980347591206
225,0.0401529458732032
226,0.06010138358378033
227,0.029795479036074435
228,0.02883410335803642
229,0.01781777399853269
230,0.30207374258289527
231,0.12138815320972036
232,0.055867732487730346
233,0.28831294038616484
234,0.019434668558744827
235,0.018491976630832165
236,0.029747679259016616
237,0.07440616801793574
238,0.019244969356395504
239,0.048978662053121624
240,0.09487573526219459
241,0.024042942483775916
242,0.07433254926061243
243,0.02752315804848861
244,0.02752309905898498
245,0.038882199703673764
246,0.055940689561714246
247,0.03793712748737582
248,0.0561211878360799
249,0.019260402797326204
250,0.09374769760075047
251,0.08807679912040954
252,0.019302794953150994
253,0.10573014233835422
254,0.01920887761958117
255,0.027982743329247214
256,0.024429404639839596
257,0.06713963723939506
258,0.066221055267048
259,0.04713820196870924
260,0.028579520075125295
261,0.0285780759718059
262,0.03770705104831131
263,0.08574701295868205
264,0.01558789024615385
265,0.02687289462506179
266,0.010099999888953656
267,0.028584676726270755
268,0.046416869669758304
269,0.019234507922952435
270,0.04634896525172877
271,0.05942439463392785
272,0.26874940693202215
273,0.036797249628966466
274,0.0613988748382785
275,0.06913366173510317
276,0.05439639078947019
277,0.02828456264125929
278,0.029902429085896312
279,0.02999612013138484
280,0.04872901014874249
281,0.10190968886419156
282,0.03028163770369597
283,0.03964741011962884
284,0.03927131529067261
285,0.010099999887059842
286,0.019812210938167287
287,0.010099999886887678
288,0.029541540671553478
289,0.009918923187010384
290,0.020183607042453686
291,0.00967379411408928
292,0.0742720436405497
293,0.019742984542755738
294,0.04680213027047752
295,0.07946671167009199
296,0.029760164016241413
297,0.02976017291784421
298,0.15256819841429098
299,0.03783542520149259
300,0.009548395119195816
301,0.023481943633924276
302,0.018637749749911132
303,0.05487080354961411
304,0.039028427228697454
305,0.02989868612481228
306,0.0899383279272414
307,0.03548809806693667
308,0.026367693297924023
309,0.03451820000564528
310,0.01734187475602416
311,0.015944379947562197
312,0.017010284430961677
313,0.024035082901967927
314,0.11357151177607229
315,0.05313398270708933
316,0.008883927549914928
317,0.008721689077920312
318,0.02537834326001426
319,0.04988813292770449
320,0.025275990607703244
321,0.07369424813497329
322,0.02473541733512077
323,0.0245696317925182
324,0.05806611406215338
325,0.047911143459290144
326,0.03928120925093409
327,0.574545922172232
328,0.04835677543739303
329,0.05024645767757343
330,0.2160464753061125
331,0.05702275462568935
332,0.03902839787503191
333,0.010099999777046611
334,0.05068157278443849
335,0.029392598264812456
336,0.03902836140471985
337,0.03764077801476676
338,0.03005654361206055
339,0.030056542921370166
340,0.030056542641889603
341,0.0397183918716576
342,0.056414730709675606
343,0.019744278831704955
344,0.05071147931886933
345,0.05343192985627502
346,0.06035311602777624
347,0.04651419781771691
348,0.020280089722228577
349,0.010099999775324966
350,0.04058157557051244
351,0.0304191380597571
352,0.07111884090339785
353,0.030378088592246832
354,0.020259532955392713
355,0.010099999774636308
356,0.010099999774636308
357,0.03005654612261864
358,0.04067572150543605
359,0.048813857653986874
360,0.0401558775308536
361,0.09682419662398155
362,0.039166982694344515
363,0.04653464857510397
364,0.03746020854606741
365,0.05034328197109725
366,0.10584586212750392
367,0.050423834409427076
368,0.13542701769433985
369,0.09514082231671457
370,0.037682379339537705
371,0.02967556560332063
372,0.030287585231961185
373,0.040363640139849055
374,0.01009999977325899
375,0.03027587929503844
376,0.030291467166751948
377,0.010099999772914661
378,0.050457701879944444
379,0.048356794013397486
380,0.040337588700051996
381,0.029820322799673078
382,0.03902838175156759
383,0.02971526811729749
384,0.030135645560724872
385,0.049659409227390545
386,0.02967555796877767
387,0.039311707630650936
388,0.05057832727284994
389,0.056169989504275
390,0.09237257799033963
391,0.0812875938356906
392,0.07414303942710584
393,0.0599407122818273
394,0.0603703116479505
395,0.03009859116122753
396,0.07020762731743255
397,0.019880231120854748
398,0.03988637607315033
399,0.019973330528629818
400,0.02020553359615447
401,0.010100999795982994
402,0.05126579010320641
403,0.010099999741236383
404,0.24607555167972434
405,0.037691796481077816
406,0.10186686224174198
407,0.030430985294804966
408,0.04776549380458639
409,0.02904580887721015
410,0.019817970533903884
411,0.019818973588538506
412,0.050166128927945246
413,0.04003803202010342
414,0.058828041055689326
415,0.13429661512080834
416,0.029378073179142122
417,0.02937842479240086
418,0.029378362427627293
419,0.03851878672143646
