node_id,tkc_value
1,0.009820361040537429
2,0.009478367039042215
3,0.005679983344540597
4,0.009314760573000845
5,0.009312186810023382
6,0.005638675612640332
7,0.007650259543769256
8,0.009241415136584875
9,0.008754259600880549
10,0.006406686711806512
11,0.008152034284253653
12,0.007297369091081285
13,0.009285234947799925
14,0.005677339646965888
15,0.009073716461396453
16,0.005821651292885811
17,0.006910046615384143
18,0.008941407726077046
19,0.0089224777903036
20,0.005141461844659531
21,0.007087468401558222
22,0.007248586519244541
23,0.0052444161891518565
24,0.006137419865510943
25,0.00643313535235442
26,0.005199947358277892
27,0.0062971102206034945
28,0.00651230692520179
29,0.005636838375060504
30,0.005200222618608166
31,0.008236299942066719
32,0.007388727875382873
33,0.006089915484300544
34,0.005146705367695544
35,0.008261562029710567
36,0.008567107104559737
37,0.008432177472167212
38,0.007194428082057898
39,0.008299282138566013
40,0.008148484860567342
41,0.008421872538713984
42,0.006358808468966336
43,0.008408758238799397
44,0.008382809457325849
45,0.008189952744741245
46,0.0075298625514506
47,0.007547772970127853
48,0.0056797150631271625
49,0.006926999511882896
50,0.008271473388192124
51,0.008134658425625838
52,0.008219729820745826
53,0.006324139261842491
54,0.00530374117164433
55,0.0054271380194949774
56,0.006599843757936664
57,0.007207491979798504
58,0.005717903392579722
59,0.005964386601003309
60,0.00807633152288532
61,0.0078491708344087
62,0.005207317901305336
63,0.008030617885047268
64,0.007898459954002774
65,0.007817673236923853
66,0.007777932210338687
67,0.0056178602014962465
68,0.0073071528264274785
69,0.0077515628638953485
70,0.007016641286365668
71,0.005485125514975385
72,0.0066235036169954
73,0.006660011814726766
74,0.0066950427860135945
75,0.0076436036473326386
76,0.0076415535738713685
77,0.007612638109358614
78,0.007601453830450673
79,0.016086212800283783
80,0.00753454688808428
81,0.007746723484252249
82,0.007280622108160907
83,0.016209473705553593
84,0.01617216688423628
85,0.006951631302704753
86,0.06101838070795751
87,0.007054453968934824
88,0.02817908289908269
89,0.027470523132239754
90,0.007388774317046594
91,0.0060629366940643395
92,0.017477042168010617
93,0.006629096429173009
94,0.035922416139867984
95,0.2385165663315162
96,0.2799152473996078
97,0.20467473534893132
98,0.15511774534084874
99,0.2404243831772011
100,0.006415502824926321
101,0.007996956400952288
102,0.007337216480674706
103,0.10819687448001022
104,0.27165154786231627
105,0.07548525575438547
106,0.20776950766761998
107,0.16624724822141815
108,0.022852189636398925
109,0.1994710310247548
110,0.02287493836846547
111,0.16919298616170547
112,0.01605861440273415
113,0.1981586900784923
114,0.15638656454837022
115,0.016253147792181386
116,0.07415465229586495
117,0.015284861529665992
118,0.006838912842747402
119,0.04244600631130047
120,0.2560087401687654
121,0.016604974014864438
122,0.012421793104763717
123,0.01721675295243726
124,0.013264610033801501
125,0.007643205449031286
126,0.007627378159175401
127,0.01638446618337493
128,0.007546866629056828
129,0.0075165181288491005
130,0.007345477898485895
131,0.007134155751810796
132,0.007143582167637576
133,0.023994076435271842
134,0.03776110655005194
135,0.007537876289062216
136,0.0352182112065697
137,0.02587387892265359
138,0.03336692538461206
139,0.02426240417336695
140,0.015222801320668342
141,0.007584593047530374
142,0.05110918774753541
143,0.006449772996748924
144,0.015123698279183015
145,0.007535991060689494
146,0.09498965197971052
147,0.00753523159021041
148,0.007534811554630048
149,0.014605902974208693
150,0.006800115217000366
151,0.0069612062579258865
152,0.006981021675655154
153,0.007353232146844902
154,0.00728076339198017
155,0.0072751899249469815
156,0.007261906488426435
157,0.0070515761134291545
158,0.01414234933651835
159,0.007066552248040853
160,0.013864861742401504
161,0.006825114472944263
162,0.006653042982110548
163,0.24773754533228437
164,0.020013449679028024
165,0.01008042568368528
166,0.010080412997179449
167,0.010080401019933093
168,0.010080389262391324
169,0.020154804159302223
170,0.020155162173741546
171,0.020154960393039614
172,0.010080339613198293
173,0.010080306178850473
174,0.010080299419795467
175,0.010080206403171735
176,0.010080123640879107
177,0.054243711360021596
178,0.010079306516631983
179,0.010079252633844264
180,0.010079160743408167
181,0.01007916024701513
182,0.019698758344555374
183,0.010078898581465639
184,0.010078858206309878
185,0.010078614657498946
186,0.010078605417004269
187,0.010078604848350397
188,0.010078550214530775
189,0.010078549187383526
190,0.01007854091094049
191,0.010078539938009118
192,0.01007817673236924
193,0.03351083236456402
194,0.019540867389945045
195,0.019540867295336606
196,0.010077515628638954
197,0.01007704451053515
198,0.010076931557455086
199,0.010076930469541074
200,0.0100769214680331
201,0.010076642254594188
202,0.11962561567312063
203,0.26344730219776313
204,0.051969377094569426
205,0.02015317536937669
206,0.25361804192558185
207,0.2326777741875297
208,0.20808214745781198
209,0.010076537143139717
210,0.20711191842346263
211,0.1748681765274658
212,0.19400615551164255
213,0.2085018035674565
214,0.05435050970045452
215,0.19113401134992655
216,0.23030217540312808
217,0.20107981488106788
218,0.23021864024489622
219,0.2029294314274039
220,0.20967735655949787
221,0.1772840065909335
222,0.1711546752740454
223,0.1800003913817372
224,0.17624272723827236
225,0.1563469348634981
226,0.019409509289097265
227,0.0277862371138334
228,0.039632113587565285
229,0.02923071663254901
230,0.010076436036473327
231,0.20246831849388014
232,0.1777104735194964
233,0.23916925751573162
234,0.20739594171113598
235,0.21014497728832834
236,0.15323445235616245
237,0.010076415535738714
238,0.07374605243942628
239,0.01007640563249015
240,0.2054889418188479
241,0.010076398776396916
242,0.08907906328756136
243,0.19778630094419575
244,0.05917568026884361
245,0.010076172469233426
246,0.010076126381093587
247,0.010051922519617852
248,0.019138332335926586
249,0.010076014538304508
250,0.018235050242326543
251,0.010075946284627477
252,0.11319182115282322
253,0.010075946264996501
254,0.02015189169717826
255,0.01933102844689917
256,0.057855144362329684
257,0.029596853099790307
258,0.09658433711790118
259,0.05874327570945039
260,0.049981974852183364
261,0.06702800704594719
