node_id,tkc_value
1,0.4132605350591475
2,0.0
3,0.009665474584175611
4,0.009651826164144318
5,0.009681781603156612
6,0.009811879383429391
7,0.009681059783140305
8,0.009993294921349708
9,0.009993110055447316
10,0.009942775097612152
11,0.01
12,0.01
13,0.01
14,0.01
15,0.37705949870979005
16,0.010099956927797967
17,0.00986948398556113
18,0.05648361194770314
19,0.029768075060888202
20,0.055192368263475323
21,0.01950894205228602
22,0.03750995286802079
23,0.018874639767294067
24,0.019023141972100543
25,0.037207837908547745
26,0.019738683859777516
27,0.019434718058339177
28,0.019824697166296278
29,0.04840548421870765
30,0.019512777310523276
31,0.07570842124139543
32,0.6793792129485695
33,0.018658181850200767
34,0.02827918024914183
35,0.01969730837721602
36,0.028879874014963055
37,0.028719001566332128
38,0.025746350536689742
39,0.029561217388700864
40,0.029543639310105452
41,0.019409126023009662
42,0.03795778095664992
43,0.028545821666307584
44,0.028528245614944513
45,0.019345710858263886
46,0.019014640848220157
47,0.019489832997146704
48,0.03877616528633657
49,0.029153727987477743
50,0.47423390019729916
51,0.027699048230313657
52,0.3487068678995535
53,0.02915337470672942
54,0.06700279364758319
55,0.04579604600148881
56,0.07349863590625835
57,0.08696214549154538
58,0.17982715506201907
59,0.027926558653822407
60,0.03701768995955316
61,0.029315473656723788
62,0.03626904808375385
63,0.057424044902157495
64,0.04543292253273276
65,0.0390734240777275
66,0.05007006079269244
67,0.11398130885610758
68,0.04670163141592344
69,0.019439925014788965
70,0.019819465777438802
71,0.019675957455691014
72,0.02978633100804251
73,0.01999852877036414
74,0.019801800773972433
75,0.01952998499905933
76,0.0290255842046834
77,0.019048576854830742
78,0.057963669153209926
79,0.019292162190410456
80,0.019889099380818565
81,0.019457172518069533
82,0.019492511453810778
83,0.0292115791042466
84,0.019447686790532603
85,0.02755575680348249
86,0.07583941753516811
87,0.028883068755314954
88,0.10185059591852993
89,0.01888410713962742
90,0.018816448325580076
91,0.019491672533329174
92,0.01991969548052997
93,0.019035482135617378
94,0.02837416091139115
95,0.01949249513874035
96,0.019887392380900502
97,0.019133573513544586
98,0.018657797124412883
99,0.019883168078588666
100,0.06401100424802818
101,0.01879169214213598
102,0.01949286830338809
103,0.01915359127502447
104,0.10675079069722937
105,0.029247049778897555
106,0.06887634970318658
107,0.057496896112796535
108,0.019340468711460085
109,0.01941000596128244
110,0.05757035080873646
111,0.045861936959892685
112,0.08963118035416534
113,0.019582674563047762
114,0.019084610753982743
115,0.1300133261943301
116,0.06568562399808975
117,0.09884262171261038
118,0.15271703263737574
119,0.0194575930411411
120,0.028924367219954807
121,0.05849590616389233
122,0.086534163062571
123,0.027603160798175985
124,0.2304887433917548
125,0.04745301524330158
126,0.019290338978452715
127,0.019243314946304862
128,0.028483516371965074
129,0.09557090392172408
130,0.018885608977865752
131,0.01967270351793183
132,0.029298925618546762
133,0.019164513344962896
134,0.01947583545263606
135,0.019203162353659226
136,0.0946338051588168
137,0.10396584724193791
138,0.11755860197049282
139,0.027701567319551576
140,0.03632182465393747
141,0.08408360234998769
142,0.01934423420816861
143,0.02858231801967409
144,0.057997751456019535
145,0.057602753319736466
146,0.037826024509129946
147,0.0285817801058694
148,0.06579499555270682
149,0.10263439960867474
150,0.037947493008676225
151,0.02887976450664686
152,0.03783283612099457
153,0.019600467843388363
154,0.01934605089639052
155,0.0477500772441287
156,0.028591590398602845
157,0.019347872321143322
158,0.019346299673283017
159,0.01998381755649186
160,0.019626497214635698
161,0.019626496344796483
162,0.019626495292898
163,0.01934576447015518
164,0.028591603689735377
165,0.028581755538357477
166,0.056306048529070965
167,0.06554733284137358
168,0.3725683198999952
169,0.06611920865152322
170,0.019345619895594544
171,0.019889101476853285
172,0.019626918913524687
173,0.019345621230597958
174,0.047072065183063797
175,0.01962646937939574
176,0.09412911237221329
177,0.047917773058927
178,0.04708030078569003
179,0.019492494856549667
180,0.04767059862072462
181,0.019340481698331708
182,0.01934084293704471
183,0.019393775382431096
184,0.019341168573945036
185,0.028900314094740902
186,0.03830049009072755
187,0.039276122186358176
188,0.028900321240588257
189,0.02890031652991219
190,0.03927612480574985
191,0.029909838970538585
192,0.02978054694321712
193,0.030089185314013986
194,0.048424922407856
195,0.04842491759486619
196,0.049003246143230636
197,0.019862234068275735
198,0.01986223445547803
199,0.019862232967806138
200,0.01985872797301083
201,0.039225933276308064
202,0.03922644542642072
203,0.019500104504859242
204,0.019858730190046626
205,0.04853905623105326
206,0.06742863802876933
207,0.029780527757704796
208,0.03859473677528953
209,0.03824002052883489
210,0.02879652924398618
211,0.03981277919196239
212,0.05806981891165437
213,0.019844525945245252
214,0.02879660215146293
215,0.029467211310743764
216,0.04839369031899267
217,0.048624563310616785
218,0.057891111777384374
219,0.02991404172300232
220,0.01944955922287319
221,0.02890031626958097
222,0.02890031129941971
223,0.01950009787757238
224,0.04000399991225753
225,0.04955962587674517
226,0.01939897721435201
227,0.0295068380781445
228,0.06809195725624548
229,0.02879769545125867
230,0.038463866841477304
231,0.06923836384254811
232,0.03979288227946607
233,0.019451559379085052
234,0.038154913786315796
235,0.028930983504212426
236,0.01944789982881055
237,0.028797698071869163
238,0.01945024878601235
239,0.03881030773359975
240,0.029617516903879006
241,0.08534642853877288
242,0.019492367511714286
243,0.019492369964827505
244,0.03815606999711928
245,0.02879979469533079
246,0.038141435790201426
247,0.01945017188935933
248,0.019451561463683143
249,0.05755779990461572
250,0.010099933258387659
251,0.06697353478158026
252,0.028800332763083317
253,0.05764835694510951
254,0.04699766914520919
255,0.010099933258175457
256,0.0193802337241412
257,0.01934578873366853
258,0.04787679176861647
259,0.039491794788265616
260,0.010099933258175457
261,0.028798224940743154
262,0.028900269561266206
263,0.08564217686913664
264,0.01990890409537386
265,0.037857670477540205
266,0.03814427897181072
267,0.04933579629984284
268,0.01983173368561659
269,0.04902711961476599
270,0.019831731205650124
271,0.019492368707506005
272,0.01945118700046288
273,0.01009993325775106
274,0.029472626863066648
275,0.05902011380668646
276,0.019449901852810376
277,0.01009993325775106
278,0.01009993325775106
279,0.02874865908936116
280,0.01944960323604333
281,0.01947686886036793
282,0.01009993325753886
283,0.01009993325753886
284,0.049015717128584636
285,0.019449876816945467
286,0.029751768770546798
287,0.039057714120358335
288,0.0194499808910503
289,0.028796529678763196
290,0.038155004632702966
291,0.029277181529071102
292,0.029993579527497448
293,0.047365458856378606
294,0.048392171541652845
295,0.038258874408863025
296,0.019504574027966258
297,0.02888321341079706
298,0.019492894146718093
299,0.01949164869588039
300,0.04837126061627575
301,0.019345988949663724
302,0.01934598790910496
303,0.01949198158146006
304,0.019491517375136845
305,0.019794680492807856
306,0.02943560263138952
307,0.01934577351680651
308,0.06670326663905612
309,0.01934597681572655
310,0.048206112404992174
311,0.038278072601770644
312,0.05027679974846233
313,0.03938255960853507
314,0.039372665655254775
315,0.04064284616384793
316,0.050903637471408254
317,0.049486109075796786
318,0.08772177507341458
319,0.030734123407890536
320,0.05987046266666681
321,0.030747269368510424
322,0.05982411734525487
323,0.04923777328676844
324,0.04064285654145505
325,0.04899059788452895
326,0.04040649629332143
327,0.029930788010951684
328,0.04078487888603453
329,0.04042180679428113
330,0.04992490647235466
331,0.05027679599365363
332,0.03983818262960607
333,0.04064286317880367
334,0.030141481919183043
335,0.05007884301872889
336,0.05044896586325893
337,0.0593116280201092
338,0.04023861421537071
339,0.05027679641381358
340,0.03073422524945446
341,0.05871623409916928
342,0.04961877182955981
343,0.039998461479072156
344,0.030734137610819057
345,0.05988351706721704
346,0.06830785851498379
347,0.03915157818984719
348,0.02985835190834366
349,0.06007136496174269
350,0.030734225198875857
351,0.04519907284300704
352,0.05016390246683082
353,0.03073413769239839
354,0.04937749857576368
355,0.04960022706838216
356,0.029858352987078167
357,0.029669334994314532
358,0.030734111889248746
359,0.04001759183504574
360,0.0484999884948176
361,0.030132424035459633
362,0.0659482601225204
363,0.03073413773155024
364,0.03073412362006447
365,0.030734111886049485
366,0.04011305104277648
367,0.0594182534608535
368,0.029681632345785056
369,0.04038178924707109
370,0.05035828980006983
371,0.039252493640303796
372,0.04032638345063471
373,0.050551549339248124
374,0.02990193561973632
375,0.06953082694013195
376,0.04055912251785934
377,0.06697153705627741
378,0.049480691714771805
379,0.03957896917228242
380,0.049706912450123326
381,0.040295488775695845
382,0.04011305190220807
383,0.029681641261825712
384,0.04038179097863184
385,0.05812624740211047
386,0.029635860891255552
387,0.12571952952750712
388,0.0400956847423943
389,0.06316303552945754
390,0.049051654389500966
391,0.04042037181941846
392,0.039959761264053296
393,0.06814081872879754
394,0.04970128844197299
395,0.04965127432045619
396,0.030747246786483336
397,0.05034860541852814
398,0.029947461133901385
399,0.041992068334956674
400,0.029635337174378037
401,0.040196634475402185
402,0.058726445302533035
403,0.04009568591961185
404,0.02963532214144094
405,0.04959188333769595
406,0.040095665548305764
407,0.029726630698656838
408,0.029635376255247314
409,0.029635355012064046
410,0.05874893893557728
411,0.040113059440637595
412,0.03937662642741703
413,0.04042037361538115
414,0.049159781523352285
415,0.03979518918377699
416,0.05036580989897367
417,0.030734124202393215
418,0.030335996254643983
419,0.03074724668541546
420,0.01981941200303537
421,0.04042201935785249
422,0.05874893940131683
423,0.0589851460740747
424,0.08712204138134877
425,0.050358199339150186
426,0.05872646760322501
427,0.060291797016720064
428,0.04952142990726724
429,0.07702565409629633
430,0.05974153540701693
431,0.05069616309997755
432,0.04054264502011015
433,0.040642875151040016
434,0.029936145848607904
435,0.039828998659766295
436,0.04042208039557379
437,0.030296198850620022
438,0.030056186793013917
439,0.03851533964157002
440,0.05943643085777512
441,0.06788550772167931
442,0.050109748653336755
443,0.05954019936767086
444,0.050109746873322314
445,0.05871302002026818
446,0.06831218626691886
447,0.05010974315449606
448,0.059251888371910415
449,0.05010973993571538
450,0.08804625299010642
451,0.04944677566519021
452,0.05010973767744125
453,0.04021524941248553
454,0.05859205227253087
455,0.050109654718981544
456,0.050306951197331515
457,0.050214883440297446
458,0.03995336157266974
459,0.04762147098851008
460,0.07832499290498167
461,0.0497112684551739
462,0.05982585076993478
463,0.058449400605854136
464,0.03073410024051074
465,0.04042192383561539
466,0.049023048601842825
467,0.06671714205819988
468,0.09772224201824449
469,0.04009570110506043
470,0.07817876608663851
471,0.04043449343700263
472,0.0683054344399266
473,0.05857604100307386
474,0.06943524396134111
475,0.07727596075481469
476,0.07790083155932771
477,0.06877658892386336
478,0.07927573365429286
479,0.09679813618388888
480,0.049094336986907176
481,0.04021894309803278
482,0.04011310755143919
483,0.05739786282110398
484,0.058849596218792655
485,0.05006502198807186
486,0.07747946990380204
487,0.08644325129795905
488,0.11444149519359884
489,0.06944209033025997
490,0.04905458392529683
491,0.0576782813038127
492,0.08496901849921537
493,0.04893297523964304
494,0.058680672555232634
495,0.058735971877116065
496,0.08628926590440764
497,0.07762286576501949
498,0.04041832622860291
499,0.03992076329412259
500,0.04032638247087006
501,0.030734199471326953
502,0.050348217605563544
503,0.07816839891936626
504,0.030024133079068743
505,0.04877120359589032
506,0.06832732499936064
507,0.08521384512793896
508,0.04935763338951492
509,0.04904277418110089
510,0.04981075585032619
511,0.07905175178189358
512,0.08745884539671564
513,0.04945200711100588
514,0.039093813690122395
515,0.15616074173017527
516,0.057493354205755236
517,0.11479769902352242
518,0.07618844095431558
519,0.040218941420243376
520,0.04021891944085711
521,0.15042929463854796
522,0.08655889383137934
523,0.0686965700796934
524,0.115509198122262
525,0.07806262990371719
526,0.09584571308798363
527,0.08640502426763398
528,0.07805337072854854
529,0.07870791557367934
530,0.09628563002844133
531,0.05887715135071347
532,0.07954675542565093
533,0.0685624131986861
534,0.04925112727938993
535,0.06837823681251835
536,0.09497431275136775
537,0.05811148419939531
538,0.08503231921688073
539,0.04054263032309048
540,0.04991711467885736
541,0.0683323645373825
542,0.06872058386355526
543,0.0691762892462303
544,0.05832749153284171
545,0.06732497764852824
546,0.04983184073531591
547,0.11980625615769513
548,0.06583519050432396
549,0.04922949713937584
550,0.04019661773438528
551,0.06671470164742904
552,0.05732543390179446
553,0.04941874571346426
554,0.059444998693177944
555,0.05947316000693548
556,0.06935559208065127
557,0.058218036481219836
558,0.04879983510531592
559,0.06957900845097387
560,0.040445145583353395
561,0.05892149708410581
562,0.09560155897674974
563,0.08656465428138735
564,0.05718990944115078
565,0.049045342472293696
566,0.020198463803367407
567,0.029950773287599396
568,0.05928847491093135
569,0.05824844143260554
570,0.04905466688920787
571,0.05879479495388483
572,0.048087799291895654
573,0.040642840837595264
574,0.040073902877386505
575,0.048733645472833875
576,0.029943032001481486
577,0.040784866632744526
578,0.040248286607642014
579,0.040418326935165574
580,0.04888783040935662
581,0.030734200430325674
582,0.06765979574742575
583,0.059701712673538763
584,0.03014481517034701
585,0.030048084732694297
586,0.03291512423035845
587,0.0861031979587836
588,0.048831622072717275
589,0.03951859904778491
590,0.05753518139149899
591,0.020198456807357337
592,0.029788285952050637
593,0.029588501211714323
594,0.029448122658204443
595,0.0676511764668148
596,0.06608314299091887
597,0.04794909387685817
598,0.05713661232643489
599,0.03883468219396944
600,0.08426945017157847
601,0.08613811931336403
602,0.06592877796418994
603,0.06916955640811565
604,0.029384302582117564
605,0.020198453190036585
606,0.039870198852202984
607,0.03934528098740128
608,0.049655969552331564
609,0.03947318718083196
610,0.04060893556729656
611,0.03943163464322461
612,0.07739685579977981
613,0.04081881339474357
614,0.05035102958366544
615,0.05970392353292521
616,0.050211755581163094
617,0.03982954980288973
618,0.030734200016102615
619,0.07039177437045767
620,0.05034573043294597
621,0.04041832505940429
622,0.03986086986921587
623,0.03934528697088911
624,0.05035822680066217
625,0.06874860150382642
626,0.1229526948879752
627,0.030275538606992718
628,0.040818818071556
629,0.04041832399782486
630,0.030734227327753584
631,0.04054155223561373
632,0.0406427994207693
633,0.0849674912525546
634,0.039838067142024404
635,0.048873871505355465
636,0.030141355267192197
637,0.04081882014935562
638,0.04944129654881766
639,0.059982672139880955
640,0.030734227298388837
641,0.04066134127089962
642,0.05896393377039761
643,0.03875428374763154
644,0.04013682117238103
645,0.04081882186957253
646,0.07832226953935292
647,0.04876912812748142
648,0.030734227140217805
649,0.03073419876383862
650,0.0402189539155297
651,0.039818518930342744
652,0.04021350380965715
653,0.04054141233563012
654,0.049813562249360316
655,0.048951420752239065
656,0.029959297831628172
657,0.058328168560233505
658,0.144230710218567
659,0.05090352722211336
660,0.030276943742429237
661,0.039012191550309695
662,0.05055818311625152
663,0.050060562258333524
664,0.048694603524189216
665,0.04060894915853376
666,0.030284213031916085
667,0.04081883213390489
668,0.05245816042837393
669,0.050333703299455315
670,0.03919643063993339
671,0.03073419846383555
672,0.040608952426284955
673,0.06913640806387039
674,0.04946580332172429
675,0.04993620510426984
676,0.02985710859189008
677,0.05027680588711636
678,0.030080452880523856
679,0.03011848785918747
680,0.030080421030401608
681,0.03073414172913265
682,0.03999834986543195
683,0.04078487272524296
684,0.04881888443874587
685,0.050333699799614835
686,0.05934477554610857
687,0.049181701827335264
688,0.030734197837703592
689,0.13157584395693936
690,0.05964723530474925
691,0.04906268452523065
692,0.040106358843023826
693,0.04968346011748802
694,0.05938934117222175
695,0.04072728280339338
696,0.0586964912038407
697,0.04060895603892031
698,0.030296194900132235
699,0.04019660693331121
700,0.048692256902976544
701,0.048684590991716646
702,0.049045741220154815
703,0.03979225730777972
704,0.030275577173792666
705,0.03972374586439135
706,0.04892577736765929
707,0.049618300266522274
708,0.050278548598232733
709,0.04019660552465994
710,0.05027680461830624
711,0.030734226334736867
712,0.05035120312103824
713,0.06023946925974384
714,0.04870992054418075
715,0.0407848755127295
716,0.11462165430067724
717,0.05014390275029475
718,0.05027680299767237
719,0.0675353921698024
720,0.04919869242085965
721,0.06948518583464083
722,0.02986074383500318
723,0.03029078783889276
724,0.030734141903601894
725,0.06780838519039896
726,0.0400412866654599
727,0.03983800571997042
728,0.029947434895188692
729,0.04024333188212226
730,0.04924353685131735
731,0.03073422619130478
732,0.03937266910777525
733,0.04816971591154194
734,0.04928877957507789
735,0.10754171547610941
736,0.04880114941203618
737,0.05998440149303347
738,0.06867188074666802
739,0.05892748942638407
740,0.029936808385937534
741,0.04969692238546762
742,0.05027680401566069
743,0.029812355446905445
744,0.030141446724145662
745,0.050665154892471344
746,0.0307341420031194
747,0.06870112311328354
748,0.039252371013883375
749,0.040784878442291075
750,0.030048065560203868
751,0.08717013839799577
752,0.04014771430664275
753,0.07687391924565908
754,0.039537634561815894
755,0.04888907741649144
756,0.0307341420421949
757,0.030118423165269338
758,0.04901128449253616
759,0.050127486697845655
760,0.019837873599355606
761,0.07937611098880333
762,0.10730044914007641
763,0.0956240220342092
764,0.06908083009787938
765,0.010099933098813779
766,0.0386341438864089
767,0.02945047225977538
768,0.0296664472860025
769,0.029450531180309762
770,0.12749964907488898
771,0.06848701807507103
772,0.04063873144061718
773,0.09437189162961546
774,0.050290835246956364
775,0.08538416106183774
776,0.06869188116274677
777,0.05989971892716711
778,0.06860157730509833
779,0.11404482113808262
780,0.26749433548564217
781,0.04060931072792196
782,0.0700590990804716
783,0.039271571434346314
784,0.03941364920766203
785,0.08679828612774058
786,0.06019198388563476
787,0.04050497618485558
788,0.0685856589460403
789,0.07670105772302355
790,0.01991906476826539
791,0.07967468060453269
792,0.10343192218214729
793,0.0495983645154656
794,0.09103816435751351
795,0.06079519842023055
796,0.1705144599000523
797,0.05018008008891523
798,0.01975896259228223
799,0.0294505188381968
800,0.019837872915295277
801,0.07099111864432664
802,0.010099933097328385
803,0.09417701544897475
804,0.08056803807049112
805,0.11779608331945343
806,0.040190917111394595
807,0.059037458304297505
808,0.019717408833314316
809,0.09432452075120831
810,0.040449547474419936
811,0.050027112383281586
812,0.11021334915613698
813,0.040354523435643025
814,0.050099266201796715
815,0.22219042128462396
816,0.07553284129224629
817,0.05111676804402499
818,0.08022421687368655
819,0.029110645202821556
820,0.15436815221270503
821,0.18968595587190215
822,0.019409232972177067
823,0.10147984220929264
824,0.09904434462527587
825,0.07862059962750922
826,0.048530297531126296
827,0.1259726305292117
828,0.19054918457362666
829,0.04839883620676539
830,0.09513616702553644
831,0.09585269999630879
832,0.029989555996791144
833,0.059447219427022
834,0.07756929010461301
835,0.019982843573851557
836,0.06896791162155413
837,0.1550830132673321
838,0.04068576010327843
839,0.0773522686735112
840,0.06045770294556411
841,0.06985302267702982
842,0.04051547255390319
843,0.07949898994210441
844,0.0697583718461956
845,0.05058863335696139
846,0.05019041836182012
847,0.09007232183371802
848,0.05007449047336304
849,0.0653316114957785
850,0.05022101355698452
851,0.030145608053095595
852,0.18125698611826171
853,0.06981599782847965
854,0.05007454588446939
855,0.06822583328919335
856,0.08566876433341647
857,0.01989214949214236
858,0.019892148161396242
859,0.01989903604983108
860,0.06955311733672814
861,0.040516774114062334
862,0.06883943488114556
863,0.08854528104705398
864,0.019475730149365593
865,0.06981776285083749
866,0.03905547287615387
867,0.04760271323119454
868,0.048447469696597426
869,0.05013505303461487
870,0.050074289929098154
871,0.05038440628565945
872,0.05046297982623449
873,0.05917674790313123
874,0.04043051236630152
875,0.04066663447968062
876,0.0597618771669339
877,0.040379744396974934
878,0.019828312130209337
879,0.04012255125903939
880,0.06689600968604628
881,0.05838225705542599
882,0.059865369378029665
883,0.05015483886321738
884,0.04037971847034876
885,0.0390412976528449
886,0.048402023986255975
887,0.059153853950378976
888,0.09463574938150328
889,0.02980653695514046
890,0.06865935780367614
891,0.05909628725604752
892,0.04952450620460856
893,0.059471538883335326
894,0.06765547007489088
895,0.07739755361107035
896,0.0859239147044551
897,0.1090502193383049
898,0.05117144361639265
899,0.11891104858227802
900,0.06593062892726903
901,0.17355859936160775
902,0.05899161113978931
903,0.18433672092531697
904,0.33534904508633345
905,0.05009323817889188
906,0.059761878512605573
907,0.08700697856686869
908,0.040662790793849365
909,0.010099933092023406
910,0.05052337131826748
911,0.04045780138616295
912,0.029035917668889355
913,0.030070540225855466
914,0.10392545437407909
915,0.0682286795501509
916,0.15814356078822503
917,0.0599459033293952
918,0.07912495538260211
919,0.22168920437916234
920,0.05978034809922227
921,0.040458816890432556
922,0.049524559386144265
923,0.029450466167324066
924,0.010099933091386808
925,0.03897513836232706
926,0.05963644436349972
927,0.10618407123551957
928,0.09067658025355377
929,0.07229458773781763
930,0.06748977267948521
931,0.181062997104631
932,0.2384200760219731
933,0.06684278328554084
934,0.040457797505690826
935,0.07754472819574657
936,0.050300085367016585
937,0.15586816174398718
938,0.050013417858035106
939,0.019475742270788576
940,0.019888183524995606
941,0.010099933090538011
942,0.01943597003701273
943,0.01982689778134148
944,0.359696131704682
945,0.05065136237284636
946,0.020369133342491175
947,0.05979692985950508
948,0.040388582094754794
949,0.07661580887346951
950,0.03861816168342824
951,0.04976339232956746
952,0.058652822917274444
953,0.12970484189105813
954,0.08894002172339897
955,0.06771262707338316
956,0.08897215839985458
957,0.04001637495296665
958,0.03874322469278997
959,0.19326543802117216
960,0.04045882258566085
961,0.049434728973125557
962,0.050102933812418066
963,0.07646264440322861
964,0.05015103302231257
965,0.04044271090638761
966,0.05764905296797734
967,0.019772956291983397
968,0.0402150406683621
969,0.37418033867857875
970,0.019490112524437556
971,0.04760272774044025
972,0.0787245118334476
973,0.06885858339996515
974,0.0793739806819721
975,0.04804476597372396
976,0.07631785435590123
977,0.029825705350017006
978,0.05010599922789508
979,0.06868407281994085
980,0.06802676850207491
981,0.19008238157418508
982,0.060226293157254404
983,0.020749308996549344
984,0.020745342228122892
985,0.05976532198869945
986,0.05015104194394167
987,0.05985938158166168
988,0.04075545396149925
989,0.11137972131252259
990,0.10005868000392006
991,0.04779038705751545
992,0.030200068103248757
993,0.05021205328974247
994,0.14524157329710896
995,0.11944688785105172
996,0.08119376940489137
997,0.03926184327130745
998,0.058317918881049605
999,0.09701661559460018
1000,0.09727620604726167
1001,0.1071531265150593
1002,0.07099672007650631
1003,0.0709973753669848
1004,0.11352862842908809
1005,0.16651441152673427
1006,0.20651830361716672
1007,0.060494149991545204
1008,0.06876348064757115
1009,0.07727047525740431
1010,0.04022048574966806
1011,0.0499239370287987
1012,0.04003292226204803
1013,0.057690125099330455
1014,0.04065033974983732
1015,0.040652108260831404
1016,0.4946083680382282
1017,0.09745151877062863
1018,0.019687892930574446
1019,0.05965860530496986
1020,0.11646532980561304
1021,0.02036348235741428
1022,0.07659714894296733
1023,0.047602710039195625
1024,0.03957811051268405
1025,0.06863172371678439
1026,0.10645516113202351
1027,0.04021771137160433
